airfoil_id,polar_id,Re,max_thickness,x_at_max_thickness,max_camber,x_at_max_camber,max_cl,alpha_at_max_cl,sharpness_rating,radius_rating
goe308-il,xf-goe308-il-50000,50000.0,0.0795,0.2,17.0,17.0,1.2674,10.5,88.02512464414286,11.974875355857144
goe308-il,xf-goe308-il-500000,500000.0,0.0795,0.2,17.0,17.0,1.3087,15.0,88.02512464414286,11.974875355857144
goe309-il,xf-goe309-il-100000,100000.0,0.0843,0.3,17.0,17.0,1.3119,13.75,87.30211330190242,12.697886698097575
goe309-il,xf-goe309-il-1000000,1000000.0,0.0843,0.3,17.0,17.0,1.3503,13.5,87.30211330190242,12.697886698097575
goe309-il,xf-goe309-il-200000,200000.0,0.0843,0.3,17.0,17.0,1.3451,12.75,87.30211330190242,12.697886698097575
goe309-il,xf-goe309-il-50000,50000.0,0.0843,0.3,17.0,17.0,1.2443,9.75,87.30211330190242,12.697886698097575
goe309-il,xf-goe309-il-500000,500000.0,0.0843,0.3,17.0,17.0,1.2326,10.25,87.30211330190242,12.697886698097575
goe310-il,xf-goe310-il-100000,100000.0,0.0504,0.05,17.0,17.0,1.3003,11.5,92.40838090647547,7.591619093524529
goe310-il,xf-goe310-il-1000000,1000000.0,0.0504,0.05,17.0,17.0,1.3931,13.75,92.40838090647547,7.591619093524529
goe310-il,xf-goe310-il-200000,200000.0,0.0504,0.05,17.0,17.0,1.2823,12.25,92.40838090647547,7.591619093524529
goe310-il,xf-goe310-il-50000,50000.0,0.0504,0.05,17.0,17.0,1.2775,11.5,92.40838090647547,7.591619093524529
goe310-il,xf-goe310-il-500000,500000.0,0.0504,0.05,17.0,17.0,1.2953,14.0,92.40838090647547,7.591619093524529
goe311-il,xf-goe311-il-100000,100000.0,0.05829,0.05,17.0,17.0,1.412,9.75,91.21993101266777,8.780068987332237
goe311-il,xf-goe311-il-1000000,1000000.0,0.05829,0.05,17.0,17.0,1.4832,13.75,91.21993101266777,8.780068987332237
goe311-il,xf-goe311-il-200000,200000.0,0.05829,0.05,17.0,17.0,1.3967,15.0,91.21993101266777,8.780068987332237
goe311-il,xf-goe311-il-50000,50000.0,0.05829,0.05,17.0,17.0,1.0371,11.25,91.21993101266777,8.780068987332237
goe311-il,xf-goe311-il-500000,500000.0,0.05829,0.05,17.0,17.0,1.4021,15.0,91.21993101266777,8.780068987332237
goe314-il,xf-goe314-il-100000,100000.0,0.04499,0.025,17.0,17.0,1.4207,11.0,93.22327494012562,6.7767250598743765
goe314-il,xf-goe314-il-1000000,1000000.0,0.04499,0.025,17.0,17.0,1.5474,13.75,93.22327494012562,6.7767250598743765
goe314-il,xf-goe314-il-200000,200000.0,0.04499,0.025,17.0,17.0,1.408,10.5,93.22327494012562,6.7767250598743765
goe314-il,xf-goe314-il-50000,50000.0,0.04499,0.025,17.0,17.0,1.0641,7.0,93.22327494012562,6.7767250598743765
goe314-il,xf-goe314-il-500000,500000.0,0.04499,0.025,17.0,17.0,1.477,13.0,93.22327494012562,6.7767250598743765
goe315-il,xf-goe315-il-100000,100000.0,0.0499999999999999,0.05,17.0,17.0,1.361,12.0,92.46863185166218,7.531368148337811
goe315-il,xf-goe315-il-1000000,1000000.0,0.0499999999999999,0.05,17.0,17.0,1.4667,14.25,92.46863185166218,7.531368148337811
goe315-il,xf-goe315-il-200000,200000.0,0.0499999999999999,0.05,17.0,17.0,1.3751,13.25,92.46863185166218,7.531368148337811
goe315-il,xf-goe315-il-50000,50000.0,0.0499999999999999,0.05,17.0,17.0,1.3065,11.5,92.46863185166218,7.531368148337811
goe315-il,xf-goe315-il-500000,500000.0,0.0499999999999999,0.05,17.0,17.0,1.3742,14.75,92.46863185166218,7.531368148337811
goe316-il,xf-goe316-il-100000,100000.0,0.05339,0.05,17.0,17.0,1.3976,10.25,91.95800509120487,8.041994908795132
goe316-il,xf-goe316-il-1000000,1000000.0,0.05339,0.05,17.0,17.0,1.5761,13.0,91.95800509120487,8.041994908795132
goe316-il,xf-goe316-il-200000,200000.0,0.05339,0.05,17.0,17.0,1.3921,10.5,91.95800509120487,8.041994908795132
goe316-il,xf-goe316-il-50000,50000.0,0.05339,0.05,17.0,17.0,0.8874,6.0,91.95800509120487,8.041994908795132
goe316-il,xf-goe316-il-500000,500000.0,0.05339,0.05,17.0,17.0,1.4858,12.25,91.95800509120487,8.041994908795132
goe318-il,xf-goe318-il-100000,100000.0,0.0549,0.05,17.0,17.0,1.3841,13.75,91.73055777312507,8.269442226874931
goe318-il,xf-goe318-il-1000000,1000000.0,0.0549,0.05,17.0,17.0,1.5223,13.25,91.73055777312507,8.269442226874931
goe318-il,xf-goe318-il-200000,200000.0,0.0549,0.05,17.0,17.0,1.3574,14.5,91.73055777312507,8.269442226874931
goe318-il,xf-goe318-il-50000,50000.0,0.0549,0.05,17.0,17.0,0.903,6.25,91.73055777312507,8.269442226874931
goe318-il,xf-goe318-il-500000,500000.0,0.0549,0.05,17.0,17.0,1.4178,12.25,91.73055777312507,8.269442226874931
goe319-il,xf-goe319-il-100000,100000.0,0.0228899999999999,0.9,17.0,17.0,1.6525,12.75,96.55213966169096,3.4478603383090416
goe319-il,xf-goe319-il-1000000,1000000.0,0.0228899999999999,0.9,17.0,17.0,1.8507,15.25,96.55213966169096,3.4478603383090416
goe319-il,xf-goe319-il-200000,200000.0,0.0228899999999999,0.9,17.0,17.0,1.7036,15.25,96.55213966169096,3.4478603383090416
goe319-il,xf-goe319-il-50000,50000.0,0.0228899999999999,0.9,17.0,17.0,1.1258,7.25,96.55213966169096,3.4478603383090416
goe319-il,xf-goe319-il-500000,500000.0,0.0228899999999999,0.9,17.0,17.0,1.7742,16.25,96.55213966169096,3.4478603383090416
goe320-il,xf-goe320-il-100000,100000.0,0.02919,0.9,17.0,17.0,1.6257,11.25,95.60318727500038,4.396812724999623
goe320-il,xf-goe320-il-1000000,1000000.0,0.02919,0.9,17.0,17.0,1.9689,17.5,95.60318727500038,4.396812724999623
goe320-il,xf-goe320-il-200000,200000.0,0.02919,0.9,17.0,17.0,1.8514,15.75,95.60318727500038,4.396812724999623
goe320-il,xf-goe320-il-50000,50000.0,0.02919,0.9,17.0,17.0,1.251,7.25,95.60318727500038,4.396812724999623
goe320-il,xf-goe320-il-500000,500000.0,0.02919,0.9,17.0,17.0,1.861,18.0,95.60318727500038,4.396812724999623
goe321-il,xf-goe321-il-100000,100000.0,0.0244899999999999,0.9,17.0,17.0,1.6579,13.5,96.31113588094415,3.688864119055852
goe321-il,xf-goe321-il-1000000,1000000.0,0.0244899999999999,0.9,17.0,17.0,1.671,11.75,96.31113588094415,3.688864119055852
goe321-il,xf-goe321-il-200000,200000.0,0.0244899999999999,0.9,17.0,17.0,1.6219,14.25,96.31113588094415,3.688864119055852
goe321-il,xf-goe321-il-50000,50000.0,0.0244899999999999,0.9,17.0,17.0,1.0889,7.5,96.31113588094415,3.688864119055852
goe321-il,xf-goe321-il-500000,500000.0,0.0244899999999999,0.9,17.0,17.0,1.6612,13.0,96.31113588094415,3.688864119055852
goe322-il,xf-goe322-il-100000,100000.0,0.0290899999999999,0.9,17.0,17.0,1.6266,12.75,95.61825001129706,4.381749988702932
goe322-il,xf-goe322-il-1000000,1000000.0,0.0290899999999999,0.9,17.0,17.0,1.5663,13.25,95.61825001129706,4.381749988702932
goe322-il,xf-goe322-il-200000,200000.0,0.0290899999999999,0.9,17.0,17.0,1.5817,13.25,95.61825001129706,4.381749988702932
goe322-il,xf-goe322-il-50000,50000.0,0.0290899999999999,0.9,17.0,17.0,0.7832,7.0,95.61825001129706,4.381749988702932
goe322-il,xf-goe322-il-500000,500000.0,0.0290899999999999,0.9,17.0,17.0,1.5846,11.5,95.61825001129706,4.381749988702932
goe323-il,xf-goe323-il-100000,100000.0,0.01699,0.9,17.0,17.0,1.6133,13.75,97.44084110319481,2.5591588968051937
goe323-il,xf-goe323-il-1000000,1000000.0,0.01699,0.9,17.0,17.0,1.652,12.5,97.44084110319481,2.5591588968051937
goe323-il,xf-goe323-il-200000,200000.0,0.01699,0.9,17.0,17.0,1.5976,14.0,97.44084110319481,2.5591588968051937
goe323-il,xf-goe323-il-50000,50000.0,0.01699,0.9,17.0,17.0,0.7993,7.0,97.44084110319481,2.5591588968051937
goe323-il,xf-goe323-il-500000,500000.0,0.01699,0.9,17.0,17.0,1.6438,13.0,97.44084110319481,2.5591588968051937
goe324-il,xf-goe324-il-100000,100000.0,0.0202,0.9,17.0,17.0,1.4533,10.5,96.95732726807151,3.0426727319284814
goe324-il,xf-goe324-il-1000000,1000000.0,0.0202,0.9,17.0,17.0,1.7685,13.0,96.95732726807151,3.0426727319284814
goe324-il,xf-goe324-il-200000,200000.0,0.0202,0.9,17.0,17.0,1.7039,14.5,96.95732726807151,3.0426727319284814
goe324-il,xf-goe324-il-50000,50000.0,0.0202,0.9,17.0,17.0,0.7157,9.25,96.95732726807151,3.0426727319284814
goe324-il,xf-goe324-il-500000,500000.0,0.0202,0.9,17.0,17.0,1.7358,14.0,96.95732726807151,3.0426727319284814
goe325-il,xf-goe325-il-100000,100000.0,0.082,0.2,17.0,17.0,1.4101,12.75,87.64855623672597,12.351443763274036
goe325-il,xf-goe325-il-1000000,1000000.0,0.082,0.2,17.0,17.0,1.5134,11.5,87.64855623672597,12.351443763274036
goe325-il,xf-goe325-il-200000,200000.0,0.082,0.2,17.0,17.0,1.3937,13.75,87.64855623672597,12.351443763274036
goe325-il,xf-goe325-il-50000,50000.0,0.082,0.2,17.0,17.0,1.3735,10.0,87.64855623672597,12.351443763274036
goe325-il,xf-goe325-il-500000,500000.0,0.082,0.2,17.0,17.0,1.4197,13.5,87.64855623672597,12.351443763274036
goe326-il,xf-goe326-il-100000,100000.0,0.0603,0.075,17.0,17.0,1.377,10.25,90.91717001310458,9.082829986895419
goe326-il,xf-goe326-il-1000000,1000000.0,0.0603,0.075,17.0,17.0,1.5278,13.5,90.91717001310458,9.082829986895419
goe326-il,xf-goe326-il-200000,200000.0,0.0603,0.075,17.0,17.0,1.3971,10.75,90.91717001310458,9.082829986895419
goe326-il,xf-goe326-il-50000,50000.0,0.0603,0.075,17.0,17.0,1.3897,10.5,90.91717001310458,9.082829986895419
goe326-il,xf-goe326-il-500000,500000.0,0.0603,0.075,17.0,17.0,1.4368,11.75,90.91717001310458,9.082829986895419
goe328-il,xf-goe328-il-100000,100000.0,0.082,0.3,17.0,17.0,1.4326,12.25,87.64855623672597,12.351443763274036
goe328-il,xf-goe328-il-1000000,1000000.0,0.082,0.3,17.0,17.0,1.5581,13.25,87.64855623672597,12.351443763274036
goe328-il,xf-goe328-il-200000,200000.0,0.082,0.3,17.0,17.0,1.4251,12.5,87.64855623672597,12.351443763274036
goe328-il,xf-goe328-il-50000,50000.0,0.082,0.3,17.0,17.0,1.3921,11.75,87.64855623672597,12.351443763274036
goe328-il,xf-goe328-il-500000,500000.0,0.082,0.3,17.0,17.0,1.4519,14.0,87.64855623672597,12.351443763274036
goe329-il,xf-goe329-il-100000,100000.0,0.0563,0.05,17.0,17.0,1.5389,10.0,91.5196794649716,8.480320535028392
goe329-il,xf-goe329-il-1000000,1000000.0,0.0563,0.05,17.0,17.0,1.609,13.0,91.5196794649716,8.480320535028392
goe329-il,xf-goe329-il-200000,200000.0,0.0563,0.05,17.0,17.0,1.5041,9.5,91.5196794649716,8.480320535028392
goe329-il,xf-goe329-il-50000,50000.0,0.0563,0.05,17.0,17.0,0.9481,4.5,91.5196794649716,8.480320535028392
goe329-il,xf-goe329-il-500000,500000.0,0.0563,0.05,17.0,17.0,1.5078,10.75,91.5196794649716,8.480320535028392
goe330-il,xf-goe330-il-100000,100000.0,0.04299,0.025,17.0,17.0,1.4954,10.0,93.52452966605914,6.475470333940862
goe330-il,xf-goe330-il-1000000,1000000.0,0.04299,0.025,17.0,17.0,1.5558,13.25,93.52452966605914,6.475470333940862
goe330-il,xf-goe330-il-200000,200000.0,0.04299,0.025,17.0,17.0,1.451,9.5,93.52452966605914,6.475470333940862
goe330-il,xf-goe330-il-50000,50000.0,0.04299,0.025,17.0,17.0,1.455,12.0,93.52452966605914,6.475470333940862
goe330-il,xf-goe330-il-500000,500000.0,0.04299,0.025,17.0,17.0,1.4585,11.0,93.52452966605914,6.475470333940862
goe331-il,xf-goe331-il-100000,100000.0,0.0511,0.025,17.0,17.0,1.8111,13.5,92.30294175239874,7.697058247601259
goe331-il,xf-goe331-il-1000000,1000000.0,0.0511,0.025,17.0,17.0,1.8011,12.75,92.30294175239874,7.697058247601259
goe331-il,xf-goe331-il-200000,200000.0,0.0511,0.025,17.0,17.0,1.7721,13.75,92.30294175239874,7.697058247601259
goe331-il,xf-goe331-il-50000,50000.0,0.0511,0.025,17.0,17.0,1.0316,5.0,92.30294175239874,7.697058247601259
goe331-il,xf-goe331-il-500000,500000.0,0.0511,0.025,17.0,17.0,1.7986,13.25,92.30294175239874,7.697058247601259
goe332-il,xf-goe332-il-100000,100000.0,0.019,0.95,17.0,17.0,1.6743,11.75,97.13808010363164,2.861919896368374
goe332-il,xf-goe332-il-1000000,1000000.0,0.019,0.95,17.0,17.0,1.6559,14.5,97.13808010363164,2.861919896368374
goe332-il,xf-goe332-il-200000,200000.0,0.019,0.95,17.0,17.0,1.6495,12.0,97.13808010363164,2.861919896368374
goe332-il,xf-goe332-il-50000,50000.0,0.019,0.95,17.0,17.0,0.8602,10.5,97.13808010363164,2.861919896368374
goe332-il,xf-goe332-il-500000,500000.0,0.019,0.95,17.0,17.0,1.6387,10.75,97.13808010363164,2.861919896368374
goe335-il,xf-goe335-il-100000,100000.0,0.0685,0.2,17.0,17.0,1.3481,11.25,89.68202563677717,10.317974363222822
goe335-il,xf-goe335-il-1000000,1000000.0,0.0685,0.2,17.0,17.0,1.4045,12.75,89.68202563677717,10.317974363222822
goe335-il,xf-goe335-il-200000,200000.0,0.0685,0.2,17.0,17.0,1.3688,11.5,89.68202563677717,10.317974363222822
goe335-il,xf-goe335-il-50000,50000.0,0.0685,0.2,17.0,17.0,1.3204,11.0,89.68202563677717,10.317974363222822
goe335-il,xf-goe335-il-500000,500000.0,0.0685,0.2,17.0,17.0,1.3544,12.0,89.68202563677717,10.317974363222822
goe336-il,xf-goe336-il-100000,100000.0,0.0809999999999999,0.15,17.0,17.0,1.3591,12.0,87.79918359969273,12.200816400307264
goe336-il,xf-goe336-il-1000000,1000000.0,0.0809999999999999,0.15,17.0,17.0,1.4309,12.5,87.79918359969273,12.200816400307264
goe336-il,xf-goe336-il-200000,200000.0,0.0809999999999999,0.15,17.0,17.0,1.3837,12.0,87.79918359969273,12.200816400307264
goe336-il,xf-goe336-il-50000,50000.0,0.0809999999999999,0.15,17.0,17.0,1.3908,12.5,87.79918359969273,12.200816400307264
goe336-il,xf-goe336-il-500000,500000.0,0.0809999999999999,0.15,17.0,17.0,1.4012,16.75,87.79918359969273,12.200816400307264
goe342-il,xf-goe342-il-100000,100000.0,0.054,0.2,16.0,16.0,1.5632,11.25,91.86612239979515,8.133877600204853
goe342-il,xf-goe342-il-1000000,1000000.0,0.054,0.2,16.0,16.0,1.7261,14.0,91.86612239979515,8.133877600204853
goe342-il,xf-goe342-il-200000,200000.0,0.054,0.2,16.0,16.0,1.5674,12.5,91.86612239979515,8.133877600204853
goe342-il,xf-goe342-il-50000,50000.0,0.054,0.2,16.0,16.0,1.5486,11.0,91.86612239979515,8.133877600204853
goe342-il,xf-goe342-il-500000,500000.0,0.054,0.2,16.0,16.0,1.6318,13.0,91.86612239979515,8.133877600204853
goe344-il,xf-goe344-il-100000,100000.0,0.0708,0.15,17.0,17.0,1.1956,10.25,89.33558270195364,10.664417298046363
goe344-il,xf-goe344-il-1000000,1000000.0,0.0708,0.15,17.0,17.0,1.5278,14.25,89.33558270195364,10.664417298046363
goe344-il,xf-goe344-il-200000,200000.0,0.0708,0.15,17.0,17.0,1.2658,11.5,89.33558270195364,10.664417298046363
goe344-il,xf-goe344-il-50000,50000.0,0.0708,0.15,17.0,17.0,1.1031,9.25,89.33558270195364,10.664417298046363
goe344-il,xf-goe344-il-500000,500000.0,0.0708,0.15,17.0,17.0,1.394,13.0,89.33558270195364,10.664417298046363
goe346-il,xf-goe346-il-100000,100000.0,0.0511,0.6,17.0,17.0,1.2922,10.5,92.30294175239874,7.697058247601259
goe346-il,xf-goe346-il-1000000,1000000.0,0.0511,0.6,17.0,17.0,1.5376,13.5,92.30294175239874,7.697058247601259
goe346-il,xf-goe346-il-200000,200000.0,0.0511,0.6,17.0,17.0,1.3157,10.5,92.30294175239874,7.697058247601259
goe346-il,xf-goe346-il-50000,50000.0,0.0511,0.6,17.0,17.0,1.2396,9.75,92.30294175239874,7.697058247601259
goe346-il,xf-goe346-il-500000,500000.0,0.0511,0.6,17.0,17.0,1.4068,11.5,92.30294175239874,7.697058247601259
goe358-il,xf-goe358-il-100000,100000.0,0.1086999999999999,0.2,14.0,14.0,1.5969,13.5,83.62680564551358,16.373194354486415
goe358-il,xf-goe358-il-1000000,1000000.0,0.1086999999999999,0.2,14.0,14.0,1.7923,14.5,83.62680564551358,16.373194354486415
goe358-il,xf-goe358-il-200000,200000.0,0.1086999999999999,0.2,14.0,14.0,1.5723,14.5,83.62680564551358,16.373194354486415
goe358-il,xf-goe358-il-50000,50000.0,0.1086999999999999,0.2,14.0,14.0,1.5598,12.25,83.62680564551358,16.373194354486415
goe358-il,xf-goe358-il-500000,500000.0,0.1086999999999999,0.2,14.0,14.0,1.6529,12.5,83.62680564551358,16.373194354486415
goe359-il,xf-goe359-il-100000,100000.0,0.078,0.3,17.0,17.0,1.4467,9.75,88.25106568859299,11.748934311407009
goe359-il,xf-goe359-il-1000000,1000000.0,0.078,0.3,17.0,17.0,1.5332,14.5,88.25106568859299,11.748934311407009
goe359-il,xf-goe359-il-200000,200000.0,0.078,0.3,17.0,17.0,1.4442,14.75,88.25106568859299,11.748934311407009
goe359-il,xf-goe359-il-50000,50000.0,0.078,0.3,17.0,17.0,1.4588,10.25,88.25106568859299,11.748934311407009
goe359-il,xf-goe359-il-500000,500000.0,0.078,0.3,17.0,17.0,1.4139,9.5,88.25106568859299,11.748934311407009
goe360-il,xf-goe360-il-100000,100000.0,0.05449,0.05,17.0,17.0,1.5474,10.5,91.79231499194144,8.207685008058563
goe360-il,xf-goe360-il-1000000,1000000.0,0.05449,0.05,17.0,17.0,1.5843,12.25,91.79231499194144,8.207685008058563
goe360-il,xf-goe360-il-200000,200000.0,0.05449,0.05,17.0,17.0,1.5143,10.0,91.79231499194144,8.207685008058563
goe360-il,xf-goe360-il-50000,50000.0,0.05449,0.05,17.0,17.0,0.88,4.25,91.79231499194144,8.207685008058563
goe360-il,xf-goe360-il-500000,500000.0,0.05449,0.05,17.0,17.0,1.4979,11.25,91.79231499194144,8.207685008058563
goe361-il,xf-goe361-il-100000,100000.0,0.068,0.2,17.0,17.0,1.4728,13.25,89.75733931826055,10.242660681739444
goe361-il,xf-goe361-il-1000000,1000000.0,0.068,0.2,17.0,17.0,1.5104,11.0,89.75733931826055,10.242660681739444
goe361-il,xf-goe361-il-200000,200000.0,0.068,0.2,17.0,17.0,1.4992,11.5,89.75733931826055,10.242660681739444
goe361-il,xf-goe361-il-50000,50000.0,0.068,0.2,17.0,17.0,1.3897,12.5,89.75733931826055,10.242660681739444
goe361-il,xf-goe361-il-500000,500000.0,0.068,0.2,17.0,17.0,1.4722,13.0,89.75733931826055,10.242660681739444
goe362-il,xf-goe362-il-100000,100000.0,0.066,0.2,17.0,17.0,1.4363,11.5,90.05859404419408,9.94140595580593
goe362-il,xf-goe362-il-1000000,1000000.0,0.066,0.2,17.0,17.0,1.5901,12.75,90.05859404419408,9.94140595580593
goe362-il,xf-goe362-il-200000,200000.0,0.066,0.2,17.0,17.0,1.4229,12.5,90.05859404419408,9.94140595580593
goe362-il,xf-goe362-il-50000,50000.0,0.066,0.2,17.0,17.0,1.4011,10.75,90.05859404419408,9.94140595580593
goe362-il,xf-goe362-il-500000,500000.0,0.066,0.2,17.0,17.0,1.4919,11.25,90.05859404419408,9.94140595580593
goe363-il,xf-goe363-il-100000,100000.0,0.0236,0.9,17.0,17.0,1.5865,12.25,96.44519423398454,3.5548057660154537
goe363-il,xf-goe363-il-1000000,1000000.0,0.0236,0.9,17.0,17.0,1.6225,13.5,96.44519423398454,3.5548057660154537
goe363-il,xf-goe363-il-200000,200000.0,0.0236,0.9,17.0,17.0,1.5725,12.5,96.44519423398454,3.5548057660154537
goe363-il,xf-goe363-il-50000,50000.0,0.0236,0.9,17.0,17.0,1.3113,8.25,96.44519423398454,3.5548057660154537
goe363-il,xf-goe363-il-500000,500000.0,0.0236,0.9,17.0,17.0,1.5588,12.5,96.44519423398454,3.5548057660154537
goe364-il,xf-goe364-il-100000,100000.0,0.108,0.3,17.0,17.0,1.661,13.75,83.73224479959029,16.267755200409706
goe364-il,xf-goe364-il-1000000,1000000.0,0.108,0.3,17.0,17.0,1.6961,13.5,83.73224479959029,16.267755200409706
goe364-il,xf-goe364-il-200000,200000.0,0.108,0.3,17.0,17.0,1.6104,14.0,83.73224479959029,16.267755200409706
goe364-il,xf-goe364-il-50000,50000.0,0.108,0.3,17.0,17.0,0.8463,6.25,83.73224479959029,16.267755200409706
goe364-il,xf-goe364-il-500000,500000.0,0.108,0.3,17.0,17.0,1.6614,14.0,83.73224479959029,16.267755200409706
goe365-il,xf-goe365-il-100000,100000.0,0.049,0.025,17.0,17.0,1.521,13.25,92.61925921462894,7.380740785371069
goe365-il,xf-goe365-il-1000000,1000000.0,0.049,0.025,17.0,17.0,1.5239,15.5,92.61925921462894,7.380740785371069
goe365-il,xf-goe365-il-200000,200000.0,0.049,0.025,17.0,17.0,1.47,14.0,92.61925921462894,7.380740785371069
goe365-il,xf-goe365-il-50000,50000.0,0.049,0.025,17.0,17.0,1.1919,8.5,92.61925921462894,7.380740785371069
goe365-il,xf-goe365-il-500000,500000.0,0.049,0.025,17.0,17.0,1.468,12.75,92.61925921462894,7.380740785371069
goe366-il,xf-goe366-il-100000,100000.0,0.0191,0.95,17.0,17.0,1.7088,11.5,97.12301736733495,2.876982632665049
goe366-il,xf-goe366-il-1000000,1000000.0,0.0191,0.95,17.0,17.0,1.8598,12.5,97.12301736733495,2.876982632665049
goe366-il,xf-goe366-il-200000,200000.0,0.0191,0.95,17.0,17.0,1.8445,13.75,97.12301736733495,2.876982632665049
goe366-il,xf-goe366-il-50000,50000.0,0.0191,0.95,17.0,17.0,0.8003,9.75,97.12301736733495,2.876982632665049
goe366-il,xf-goe366-il-500000,500000.0,0.0191,0.95,17.0,17.0,1.8579,14.0,97.12301736733495,2.876982632665049
goe367-il,xf-goe367-il-100000,100000.0,0.02268,0.95,17.0,17.0,1.4747,13.75,96.58377140791397,3.4162285920860374
goe367-il,xf-goe367-il-1000000,1000000.0,0.02268,0.95,17.0,17.0,1.5375,16.0,96.58377140791397,3.4162285920860374
goe367-il,xf-goe367-il-200000,200000.0,0.02268,0.95,17.0,17.0,1.5031,13.25,96.58377140791397,3.4162285920860374
goe367-il,xf-goe367-il-50000,50000.0,0.02268,0.95,17.0,17.0,0.6318,11.5,96.58377140791397,3.4162285920860374
goe367-il,xf-goe367-il-500000,500000.0,0.02268,0.95,17.0,17.0,1.465,11.75,96.58377140791397,3.4162285920860374
goe368-il,xf-goe368-il-100000,100000.0,0.03449,0.025,17.0,17.0,1.2929,11.75,94.80486225127656,5.1951377487234325
goe368-il,xf-goe368-il-1000000,1000000.0,0.03449,0.025,17.0,17.0,1.3257,11.25,94.80486225127656,5.1951377487234325
goe368-il,xf-goe368-il-200000,200000.0,0.03449,0.025,17.0,17.0,1.3219,11.5,94.80486225127656,5.1951377487234325
goe368-il,xf-goe368-il-50000,50000.0,0.03449,0.025,17.0,17.0,1.052,7.5,94.80486225127656,5.1951377487234325
goe368-il,xf-goe368-il-500000,500000.0,0.03449,0.025,17.0,17.0,1.2343,11.25,94.80486225127656,5.1951377487234325
goe369-il,xf-goe369-il-100000,100000.0,0.0585,0.3,17.0,17.0,1.4231,11.75,91.18829926644474,8.811700733555258
goe369-il,xf-goe369-il-1000000,1000000.0,0.0585,0.3,17.0,17.0,1.5566,13.5,91.18829926644474,8.811700733555258
goe369-il,xf-goe369-il-200000,200000.0,0.0585,0.3,17.0,17.0,1.4298,12.0,91.18829926644474,8.811700733555258
goe369-il,xf-goe369-il-50000,50000.0,0.0585,0.3,17.0,17.0,1.2882,9.75,91.18829926644474,8.811700733555258
goe369-il,xf-goe369-il-500000,500000.0,0.0585,0.3,17.0,17.0,1.4972,12.75,91.18829926644474,8.811700733555258
goe370-il,xf-goe370-il-100000,100000.0,0.0465,0.2,17.0,17.0,1.2762,8.5,92.99582762204582,7.004172377954178
goe370-il,xf-goe370-il-1000000,1000000.0,0.0465,0.2,17.0,17.0,1.2527,8.25,92.99582762204582,7.004172377954178
goe370-il,xf-goe370-il-200000,200000.0,0.0465,0.2,17.0,17.0,1.2337,8.0,92.99582762204582,7.004172377954178
goe370-il,xf-goe370-il-50000,50000.0,0.0465,0.2,17.0,17.0,1.3005,9.75,92.99582762204582,7.004172377954178
goe370-il,xf-goe370-il-500000,500000.0,0.0465,0.2,17.0,17.0,1.237,10.75,92.99582762204582,7.004172377954178
goe371-il,xf-goe371-il-100000,100000.0,0.067,0.2,17.0,17.0,1.3659,11.75,89.90796668122731,10.092033318772687
goe371-il,xf-goe371-il-1000000,1000000.0,0.067,0.2,17.0,17.0,1.4635,12.5,89.90796668122731,10.092033318772687
goe371-il,xf-goe371-il-200000,200000.0,0.067,0.2,17.0,17.0,1.3632,12.0,89.90796668122731,10.092033318772687
goe371-il,xf-goe371-il-50000,50000.0,0.067,0.2,17.0,17.0,1.3356,11.25,89.90796668122731,10.092033318772687
